ds,yhat,yhat_lower,yhat_upper
2024-09-20,2312.8957912635396,2040.442461875782,2589.490320307766
2024-09-24,2326.4595344511786,2071.428729250618,2618.1077447001694
2024-09-27,2335.2215764818893,2065.7741918266074,2608.850592823227
2024-09-30,2337.2086681092037,2048.317877611387,2605.864187312786
2024-10-07,2323.599888035266,2043.4897846778945,2610.847924073702
2024-10-09,2315.638762617916,2015.4507607611638,2606.6408269358926
2024-10-15,2291.6600896610935,2008.5513457838133,2577.5592254154735
2024-10-16,2289.4266555960785,2022.6499346294022,2577.5675415417563
2024-10-25,2278.8757422104795,2004.6965158176351,2538.1267221071707
2024-10-28,2283.153629468019,2008.517269017735,2553.5488817807227
2024-11-06,2306.2613010221817,2023.1363129430704,2611.066554779984
2024-11-08,2311.400806655435,2026.2269732678171,2600.323582722446
2024-11-22,2298.6605510550435,2016.925947807356,2581.5212678200983
2024-12-02,2271.884756553557,1999.7795053461264,2535.0193289636914
2024-12-04,2269.58030869032,1967.5060457038649,2568.8760195697246
2024-12-05,2266.703869796866,1978.6977106268441,2548.057941419734
2024-12-06,2270.6793723958426,1997.2107189259334,2543.3624812078415
2024-12-09,2274.6601149473627,2012.5298711938838,2572.559025043693
2024-12-10,2275.0489543130066,2000.3801888216062,2587.7120901361054
2024-12-11,2278.665833470841,1987.0788138406717,2559.824435016226
2024-12-16,2296.0820810622686,2014.95846000512,2562.7467232291538
2024-12-17,2297.993498040769,2029.5224318942096,2566.8588275842258
2024-12-19,2303.579393684914,2014.068620867646,2592.9256284445464
2024-12-20,2310.657839306982,2027.9616711013853,2596.3223932909277
2024-12-24,2320.6949641456345,2034.4106758979847,2603.9201743065846
2024-12-26,2323.086999964674,2031.677087305969,2595.9880198162664
2024-12-30,2330.6996187913164,2053.903375975786,2602.661565419763
2024-12-31,2329.0570534363223,2046.1841253733123,2597.387398734626
2025-01-03,2329.594832097292,2060.1180294588785,2613.577109027884
2025-01-07,2323.0642912098374,2018.12703268121,2587.783561730316
2025-01-08,2322.6279465053376,2052.36875758783,2590.0548389166925
2025-01-09,2318.2716588583125,2028.3246732211667,2588.907855317958
2025-01-21,2302.2785867611196,2023.7499006356938,2581.780493352195
2025-01-22,2301.929116288348,2004.7111499149594,2574.2887166355968
2025-01-23,2297.6747994086036,2035.5499913950378,2575.043467308787
2025-01-27,2294.6144914234287,2016.007076362045,2582.1667087130163
2025-01-28,2290.9008824302637,1992.5542463580655,2564.489994113816
2025-01-29,2289.9285392258794,1999.4962693561354,2560.9425951228045
2025-01-30,2284.986296743034,2023.4202214375498,2570.4672183092957
2025-01-31,2286.3120331655905,1977.7876256066131,2562.7101098732983
2025-02-01,2292.168048274661,2007.6596944021846,2552.907891489618
2025-02-03,2279.0924358306424,1988.4655992504113,2569.8495534776503
2025-02-04,2274.8192765908443,1977.5991167225245,2574.381963923273
2025-02-06,2268.219034587727,1988.4773489178394,2533.382660136598
2025-02-07,2269.4885108793583,1978.361838336578,2559.2521866568545
2025-02-10,2263.597778132985,1984.2452204500173,2546.147034959203
2025-02-13,2256.6693504552154,1975.7382502050054,2552.5513546929965
2025-02-14,2259.8547382392753,1981.49199812877,2553.4150353425566
2025-02-17,2261.3081076733333,1988.694629367269,2541.2592899075744
2025-02-18,2260.9268356129037,1988.542229048527,2543.4598477204117
2025-02-19,2263.871816297728,1982.3243028945903,2543.4740387358884
2025-02-20,2263.4196435394015,1975.3027255104487,2525.136533837311
2025-02-21,2269.781631205762,1973.8278647836783,2533.9970142340344
2025-02-25,2282.866919937337,1996.194964617812,2566.4418849650674
2025-02-26,2288.3476165675906,2009.2690692265048,2580.098147934512
2025-02-27,2290.132487388895,1999.3981542786103,2560.898332705618
2025-02-28,2298.383878007726,2029.6310147964703,2583.3540997423524
2025-03-01,2311.2800590892994,2020.3471690583317,2592.9613300521705
2025-03-03,2312.25814436764,2031.4110756420014,2591.661026503107
2025-03-04,2314.801394768736,2033.0354779944194,2578.134818693969
2025-03-06,2320.9040840450957,2030.5544713749603,2588.6856325480653
2025-03-10,2335.244450153604,2056.3962133543414,2598.382841839691
2025-03-11,2334.885414234237,2056.0653921435783,2601.284689499817
2025-03-13,2334.3839630961775,2038.918435670407,2622.6820284622913
2025-03-14,2337.7613169889,2059.6531641956476,2596.7263396291587
2025-03-15,2345.2360283948674,2054.987989841912,2632.235573245309
2025-03-17,2334.136910475673,2058.4927189770474,2630.249418068111
2025-03-18,2330.250049584667,2042.6923328337796,2595.4453248292957
2025-03-19,2328.860059156769,2049.1617590642377,2597.3099731615494
2025-03-20,2323.313401890392,2048.5411608178665,2607.8495847289096
2025-03-21,2323.9055510960584,2032.079979084208,2600.914171731141
2025-03-22,2328.9547905214163,2069.426457293588,2600.920666129176
2025-03-23,2233.6761682697606,1945.2668714396298,2505.642105510075
2025-03-24,2314.253177661985,2043.6168561901839,2586.5042494057043
2025-03-25,2309.252062459819,2015.2026560463512,2590.3493209311646
2025-03-26,2307.231882808182,2043.9903695482087,2573.8806064427345
2025-03-27,2301.546296835305,2018.1720110247943,2576.846232383775
2025-03-28,2302.4879816291586,2034.5164147405624,2583.0114987415986
2025-03-29,2308.362606247649,2022.4747698421259,2577.5461446257223
2025-03-30,2214.3631764113493,1956.944002231325,2499.6307749304133
2025-03-31,2296.642311931522,2014.7637234666176,2564.841712584535
2025-04-01,2293.7273375928276,2004.3867802126806,2585.815035212303
2025-04-02,2294.1313027303195,2012.68040138337,2562.8774636199946
2025-04-03,2291.1558594953394,2018.9751297776031,2585.598540521492
2025-04-04,2295.036895416592,2018.8855349268995,2566.5765783475313
2025-04-05,2304.0198024069505,2025.6405784117976,2588.2853213927237
2025-04-06,2213.2351697577983,1938.8991059806071,2493.686054034211
2025-04-07,2298.772429309799,2020.467355514903,2560.9248293795094
2025-04-08,2299.096300755444,2024.9096574272412,2559.9383752214458
2025-04-09,2302.6591204710658,2009.8279337116446,2566.2594180164324
2025-04-10,2302.7049537727203,2032.2936216294536,2575.6116211226827
2025-04-11,2309.4163585728356,2029.106344167695,2573.862921855018
2025-04-12,2320.990658109526,2036.978137042328,2592.642438935421
2025-04-13,2232.5164895435314,1940.753192983523,2498.652529100892
2025-04-14,2320.0481400498293,2044.049184314502,2621.7578211589625
2025-04-15,2322.022506357096,2051.5474638656715,2612.3921328473907
2025-04-16,2326.871753896623,2053.3240030629236,2616.952313820376
2025-04-17,2327.827573088571,2025.3081401933543,2594.105971914332
2025-04-18,2335.06790320745,2071.805169303322,2612.945496766964
2025-04-19,2346.792988621965,2074.3975069344015,2631.266951340482
2025-04-20,2258.1015457010503,1979.56897989157,2545.1939591329756
2025-04-21,2345.064567475598,2056.296978493975,2637.5294207761935
2025-04-22,2346.141620930141,2074.576278921184,2630.129461547928
2025-04-23,2349.7927348833873,2084.629167628846,2618.087171902958
2025-04-24,2349.281799982332,2067.7343849381527,2624.1528747809693
2025-04-25,2354.82237676114,2064.9930424464037,2648.347409136965
2025-04-26,2364.652802822482,2081.5364233323935,2642.016146290378
2025-04-27,2273.9114037198674,1996.5412771032995,2565.0320414318376
2025-04-28,2358.7093601990628,2079.209470326627,2640.4600365551864
2025-04-29,2357.5461108309796,2080.145346437362,2636.6774586840847
2025-04-30,2358.9204100898105,2096.6885107491134,2643.749395697472
2025-05-01,2356.132982863239,2071.193083662027,2636.1758037940904
2025-05-02,2359.431687676865,2062.308854192672,2623.9964798518245
2025-05-03,2367.086092516097,2098.175105309621,2657.7620635975595
2025-05-04,2274.26227682952,2006.8098660277335,2573.4437988768727
2025-05-05,2357.095417427942,2077.67318439026,2636.430756442339
2025-05-06,2354.1050383286897,2083.2705935668832,2640.945181244941
2025-05-07,2353.8060416842063,2075.0966092616704,2631.9455539991745
2025-05-08,2349.5114540843133,2050.7909441401725,2605.533092546577
2025-05-09,2351.477790352756,2066.939229313436,2624.0847667969015
2025-05-10,2357.979925465037,2074.7343771251817,2631.0683305792313
2025-05-11,2264.1862723226996,1962.8200583373684,2538.7351829428635
2025-05-12,2346.2318051705724,2065.459645004527,2622.3158079552413
2025-05-13,2342.6337893431896,2065.818868864877,2626.7818640340574
2025-05-14,2341.9033142832886,2049.183490628964,2631.80045580084
2025-05-15,2337.3485437710383,2055.244251993551,2611.099808254758
2025-05-16,2339.22056562933,2053.429452152266,2610.4825856051802
2025-05-17,2345.788712794647,2081.9064338855023,2635.7327024371707
2025-05-18,2252.2161364758745,1964.3349554706597,2519.4591533417924
2025-05-19,2334.6331564189754,2072.7605277634616,2612.99185412897
2025-05-20,2331.5532369128223,2040.100989690347,2593.630136824751
2025-05-21,2331.4846765054854,2042.3657479226356,2625.69593407832
2025-05-22,2327.7339197748447,2042.4683428754943,2613.4625311038785
2025-05-23,2330.551371336327,2036.2185874457316,2601.848636058686
2025-05-24,2338.206585515154,2050.7531116105433,2610.905793604887
2025-05-25,2245.863617466227,1939.6189469782992,2507.7606711925714
2025-05-26,2329.6540692314234,2069.353318223278,2607.9007996807677
2025-05-27,2328.092690935844,2059.3546191196037,2628.2244512108336
2025-05-28,2329.688639443451,2069.265697183649,2596.9274067378883
2025-05-29,2327.7483194543092,2040.6642193285008,2611.617287079754
2025-05-30,2332.5207056715103,2048.7508624362686,2624.734222560633
2025-05-31,2342.272039104516,2067.651435734697,2635.509832195217
2025-06-01,2252.1607035256043,1961.8210030372452,2529.136298222797
2025-06-02,2338.309835747503,2067.771224318345,2623.1671285476937
2025-06-03,2339.22254939311,2048.257354492812,2606.7228704725158
2025-06-04,2343.3928926154886,2066.7234949088506,2634.4882561539553
2025-06-05,2344.1084809592685,2075.648617387165,2620.6158146985067
2025-06-06,2351.595717708816,2074.0250994446164,2631.9996323416476
2025-06-07,2364.094505563028,2077.4703795620503,2659.5359862171263
2025-06-08,2276.7332630642336,2008.0589414018775,2550.120128180445
2025-06-09,2365.6018032017514,2082.0509373160676,2643.1022002710824
2025-06-10,2369.1669537671783,2072.036566873357,2647.377310771371
2025-06-11,2375.8840358747375,2082.534989496298,2658.0055421450156
2025-06-12,2379.0001338731886,2090.4698001090874,2657.797864223437
2025-06-13,2388.7000572605098,2104.2774945841356,2676.9061161263353
2025-06-14,2403.1818831632872,2131.0842142460624,2694.870095435316
2025-06-15,2317.5328743648147,2040.935788685164,2593.4347670582406
