ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-03-30,1889.0757585286728,1573.8597620370679,2037.7469352037633,1889.0757585286728,1889.0757585286728,-83.76634281174877,-83.76634281174877,-83.76634281174877,5.3366871236470965,5.3366871236470965,5.3366871236470965,-89.10302993539587,-89.10302993539587,-89.10302993539587,0.0,0.0,0.0,1805.3094157169241
2022-03-31,1888.6016050294481,1588.505265058836,2029.3731717732476,1888.6016050294481,1888.6016050294481,-75.87276996097835,-75.87276996097835,-75.87276996097835,15.917137999901952,15.917137999901952,15.917137999901952,-91.7899079608803,-91.7899079608803,-91.7899079608803,0.0,0.0,0.0,1812.7288350684698
2022-04-01,1888.1274515302234,1571.5891618278959,2035.6328062786138,1888.1274515302234,1888.1274515302234,-88.60247433476813,-88.60247433476813,-88.60247433476813,5.120206233318193,5.120206233318193,5.120206233318193,-93.72268056808633,-93.72268056808633,-93.72268056808633,0.0,0.0,0.0,1799.5249771954552
2022-04-04,1886.704991032549,1548.771308788438,2035.717975444116,1886.704991032549,1886.704991032549,-82.04060673965013,-82.04060673965013,-82.04060673965013,12.922290980532223,12.922290980532223,12.922290980532223,-94.96289772018234,-94.96289772018234,-94.96289772018234,0.0,0.0,0.0,1804.6643842928988
2022-04-05,1886.2308375333241,1567.3442664614438,2032.746127727286,1886.2308375333241,1886.2308375333241,-84.6872196590156,-84.6872196590156,-84.6872196590156,9.230510156558282,9.230510156558282,9.230510156558282,-93.91772981557386,-93.91772981557386,-93.91772981557386,0.0,0.0,0.0,1801.5436178743084
2022-04-06,1885.7566840340994,1547.307442294318,2014.2996802396988,1885.7566840340994,1885.7566840340994,-86.86931644674314,-86.86931644674314,-86.86931644674314,5.336687123804018,5.336687123804018,5.336687123804018,-92.20600357054717,-92.20600357054717,-92.20600357054717,0.0,0.0,0.0,1798.8873675873563
2022-04-07,1885.2825305348747,1582.1886864939045,2061.4815722318167,1885.2825305348747,1885.2825305348747,-73.96473144649843,-73.96473144649843,-73.96473144649843,15.917137999968702,15.917137999968702,15.917137999968702,-89.88186944646714,-89.88186944646714,-89.88186944646714,0.0,0.0,0.0,1811.3177990883762
2022-04-08,1884.8083770356502,1563.172015839666,2043.0590344505006,1884.8083770356502,1884.8083770356502,-81.88799745834206,-81.88799745834206,-81.88799745834206,5.120206233287565,5.120206233287565,5.120206233287565,-87.00820369162962,-87.00820369162962,-87.00820369162962,0.0,0.0,0.0,1802.9203795773083
2022-04-09,1884.3342235364255,1587.3033791174782,2068.122797278902,1884.3342235364255,1884.3342235364255,-56.45190783858571,-56.45190783858571,-56.45190783858571,27.202897216639332,27.202897216639332,27.202897216639332,-83.65480505522505,-83.65480505522505,-83.65480505522505,0.0,0.0,0.0,1827.8823156978399
2022-04-11,1883.3859165379758,1572.4901384962839,2060.437818197498,1883.3859165379758,1883.3859165379758,-62.88911280510052,-62.88911280510052,-62.88911280510052,12.922290980676822,12.922290980676822,12.922290980676822,-75.81140378577733,-75.81140378577733,-75.81140378577733,0.0,0.0,0.0,1820.4968037328754
2022-04-12,1882.9117630387514,1596.975966467621,2044.0598311974907,1882.9117630387514,1882.9117630387514,-62.248287898956264,-62.248287898956264,-62.248287898956264,9.230510156606586,9.230510156606586,9.230510156606586,-71.47879805556285,-71.47879805556285,-71.47879805556285,0.0,0.0,0.0,1820.663475139795
2022-04-13,1882.4376095395262,1588.2949429224966,2031.6053772930113,1882.4376095395262,1882.4376095395262,-61.64096511434652,-61.64096511434652,-61.64096511434652,5.336687123506281,5.336687123506281,5.336687123506281,-66.9776522378528,-66.9776522378528,-66.9776522378528,0.0,0.0,0.0,1820.7966444251797
2022-04-14,1881.9584808797383,1604.5073401026116,2058.733172570718,1881.9584808797383,1881.9584808797383,-46.467711445667874,-46.467711445667874,-46.467711445667874,15.917138000035452,15.917138000035452,15.917138000035452,-62.38484944570332,-62.38484944570332,-62.38484944570332,0.0,0.0,0.0,1835.4907694340704
2022-04-16,1881.0002235601619,1617.9491731338321,2086.5905221282,1881.0002235601619,1881.0002235601619,-26.009973362444796,-26.009973362444796,-26.009973362444796,27.20289721661046,27.20289721661046,27.20289721661046,-53.212870579055256,-53.212870579055256,-53.212870579055256,0.0,0.0,0.0,1854.9902501977172
2022-04-17,1880.5210949003738,1526.8678405674561,1986.474430645237,1880.5210949003738,1880.5210949003738,-124.49462801830988,-124.49462801830988,-124.49462801830988,-75.72972971075295,-75.72972971075295,-75.72972971075295,-48.76489830755693,-48.76489830755693,-48.76489830755693,0.0,0.0,0.0,1756.026466882064
2022-04-18,1880.0419662405855,1613.87514124121,2072.8158336684305,1880.0419662405855,1880.0419662405855,-31.56348493200201,-31.56348493200201,-31.56348493200201,12.922290980687361,12.922290980687361,12.922290980687361,-44.48577591268937,-44.48577591268937,-44.48577591268937,0.0,0.0,0.0,1848.4784813085835
2022-04-19,1879.5628375807976,1614.6088472496865,2060.3391916952482,1879.5628375807976,1879.5628375807976,-31.193636233672876,-31.193636233672876,-31.193636233672876,9.230510156654894,9.230510156654894,9.230510156654894,-40.42414639032777,-40.42414639032777,-40.42414639032777,0.0,0.0,0.0,1848.3692013471248
2022-04-20,1879.0837089210092,1602.318952709803,2078.96507374977,1879.0837089210092,1879.0837089210092,-31.28430317929202,-31.28430317929202,-31.28430317929202,5.336687123663203,5.336687123663203,5.336687123663203,-36.62099030295522,-36.62099030295522,-36.62099030295522,0.0,0.0,0.0,1847.7994057417172
2022-04-21,1878.6045802612214,1638.452245345823,2088.4814055829393,1878.6045802612214,1878.6045802612214,-17.192367537029373,-17.192367537029373,-17.192367537029373,15.917137999996708,15.917137999996708,15.917137999996708,-33.10950553702608,-33.10950553702608,-33.10950553702608,0.0,0.0,0.0,1861.412212724192
2022-04-22,1878.125451601433,1609.7995618213083,2106.2275935281327,1878.125451601433,1878.125451601433,-24.795002372920823,-24.795002372920823,-24.795002372920823,5.120206233207642,5.120206233207642,5.120206233207642,-29.915208606128466,-29.915208606128466,-29.915208606128466,0.0,0.0,0.0,1853.3304492285122
2022-04-25,1876.6880656220687,1633.7934951791124,2117.9594228459655,1876.6880656220687,1876.6880656220687,-9.460697193802888,-9.460697193802888,-9.460697193802888,12.922290980697904,12.922290980697904,12.922290980697904,-22.38298817450079,-22.38298817450079,-22.38298817450079,0.0,0.0,0.0,1867.227368428266
2022-04-26,1876.2089369622806,1625.3362082628612,2091.8176240541325,1876.2089369622806,1876.2089369622806,-11.342641566694112,-11.342641566694112,-11.342641566694112,9.230510156688592,9.230510156688592,9.230510156688592,-20.573151723382704,-20.573151723382704,-20.573151723382704,0.0,0.0,0.0,1864.8662953955866
2022-04-28,1875.2506796427042,1632.2125145118287,2119.2368653092963,1875.2506796427042,1875.2506796427042,-2.0647074745578236,-2.0647074745578236,-2.0647074745578236,15.917137999854377,15.917137999854377,15.917137999854377,-17.9818454744122,-17.9818454744122,-17.9818454744122,0.0,0.0,0.0,1873.1859721681465
2022-04-29,1874.7715509829163,1643.8362912570724,2098.528388961956,1874.7715509829163,1874.7715509829163,-12.059220743709709,-12.059220743709709,-12.059220743709709,5.120206233326443,5.120206233326443,5.120206233326443,-17.17942697703615,-17.17942697703615,-17.17942697703615,0.0,0.0,0.0,1862.7123302392067
2022-05-02,1873.3341650035518,1618.7404598803425,2098.0210623726102,1873.3341650035518,1873.3341650035518,-3.6540037590078405,-3.6540037590078405,-3.6540037590078405,12.922290980482325,12.922290980482325,12.922290980482325,-16.576294739490166,-16.576294739490166,-16.576294739490166,0.0,0.0,0.0,1869.680161244544
2022-05-04,1872.3759076839754,1638.3351643200397,2109.893852337029,1872.3759076839754,1872.3759076839754,-12.186989350902877,-12.186989350902877,-12.186989350902877,5.336687123749714,5.336687123749714,5.336687123749714,-17.523676474652593,-17.523676474652593,-17.523676474652593,0.0,0.0,0.0,1860.1889183330725
2022-05-06,1871.4176503643992,1624.7717855569929,2098.333165515974,1871.4176503643992,1871.4176503643992,-14.296234540313975,-14.296234540313975,-14.296234540313975,5.120206233146401,5.120206233146401,5.120206233146401,-19.416440773460376,-19.416440773460376,-19.416440773460376,0.0,0.0,0.0,1857.1214158240853
2022-05-07,1870.9385217046113,1638.2032121880395,2092.8404517195518,1870.9385217046113,1870.9385217046113,6.515816036192887,6.515816036192887,6.515816036192887,27.202897216698126,27.202897216698126,27.202897216698126,-20.687081180505242,-20.687081180505242,-20.687081180505242,0.0,0.0,0.0,1877.4543377408042
2022-05-08,1870.4593930448232,1547.5041283630235,2013.8239716606224,1870.4593930448232,1870.4593930448232,-97.89014931681022,-97.89014931681022,-97.89014931681022,-75.72972971074002,-75.72972971074002,-75.72972971074002,-22.16041960607019,-22.16041960607019,-22.16041960607019,0.0,0.0,0.0,1772.569243728013
2022-05-09,1869.9802643850348,1619.158059593793,2095.295851826206,1869.9802643850348,1869.9802643850348,-10.90549906734849,-10.90549906734849,-10.90549906734849,12.922290980492864,12.922290980492864,12.922290980492864,-23.82779004784135,-23.82779004784135,-23.82779004784135,0.0,0.0,0.0,1859.0747653176863
2022-05-10,1869.501135725247,1613.0444395814955,2105.4355217377542,1869.501135725247,1869.501135725247,-16.45080804332118,-16.45080804332118,-16.45080804332118,9.23051015658465,9.23051015658465,9.23051015658465,-25.68131819990583,-25.68131819990583,-25.68131819990583,0.0,0.0,0.0,1853.0503276819259
2022-05-11,1869.0220070654589,1618.9378022902972,2086.565058330464,1869.0220070654589,1869.0220070654589,-22.37680939595886,-22.37680939595886,-22.37680939595886,5.33668712367931,5.33668712367931,5.33668712367931,-27.713496519638166,-27.713496519638166,-27.713496519638166,0.0,0.0,0.0,1846.6451976695
2022-05-12,1868.5428784056708,1628.1862914201947,2070.714477990966,1868.5428784056708,1868.5428784056708,-13.999538749933555,-13.999538749933555,-13.999538749933555,15.917137999987878,15.917137999987878,15.917137999987878,-29.916676749921432,-29.916676749921432,-29.916676749921432,0.0,0.0,0.0,1854.543339655737
2022-05-13,1868.0637497458824,1612.1040370723897,2088.7674818851074,1868.0637497458824,1868.0637497458824,-27.16229859822779,-27.16229859822779,-27.16229859822779,5.120206233265191,5.120206233265191,5.120206233265191,-32.28250483149298,-32.28250483149298,-32.28250483149298,0.0,0.0,0.0,1840.9014511476546
2022-05-16,1866.6263637665181,1605.2528909582436,2070.726289819838,1866.6263637665181,1866.6263637665181,-27.326959698973496,-27.326959698973496,-27.326959698973496,12.922290980503409,12.922290980503409,12.922290980503409,-40.24925067947691,-40.24925067947691,-40.24925067947691,0.0,0.0,0.0,1839.2994040675446
2022-05-17,1866.14723510673,1606.8120553656547,2056.1572434962604,1866.14723510673,1866.14723510673,-33.916801088895866,-33.916801088895866,-33.916801088895866,9.230510156833509,9.230510156833509,9.230510156833509,-43.14731124572937,-43.14731124572937,-43.14731124572937,0.0,0.0,0.0,1832.230434017834
2022-05-18,1865.668106446942,1601.09845541603,2057.514117415801,1865.668106446942,1865.668106446942,-40.79862949892453,-40.79862949892453,-40.79862949892453,5.336687123711663,5.336687123711663,5.336687123711663,-46.135316622636196,-46.135316622636196,-46.135316622636196,0.0,0.0,0.0,1824.8694769480173
2022-05-22,1863.7515918077895,1486.0499644280305,1962.5850910069737,1863.7515918077895,1863.7515918077895,-134.17214007316858,-134.17214007316858,-134.17214007316858,-75.7297297107724,-75.7297297107724,-75.7297297107724,-58.44241036239616,-58.44241036239616,-58.44241036239616,0.0,0.0,0.0,1729.579451734621
2022-05-23,1863.2724631480012,1584.8287442977949,2039.992221853561,1863.2724631480012,1863.2724631480012,-48.514687579350976,-48.514687579350976,-48.514687579350976,12.922290980421879,12.922290980421879,12.922290980421879,-61.43697855977285,-61.43697855977285,-61.43697855977285,0.0,0.0,0.0,1814.7577755686502
2022-05-24,1862.793334488213,1557.829479933175,2035.305165552895,1862.793334488213,1862.793334488213,-55.086653815892134,-55.086653815892134,-55.086653815892134,9.230510156681259,9.230510156681259,9.230510156681259,-64.3171639725734,-64.3171639725734,-64.3171639725734,0.0,0.0,0.0,1807.706680672321
2022-05-25,1862.314205828425,1561.4693636422005,2027.480397189296,1862.314205828425,1862.314205828425,-61.700040061468,-61.700040061468,-61.700040061468,5.336687123641252,5.336687123641252,5.336687123641252,-67.03672718510926,-67.03672718510926,-67.03672718510926,0.0,0.0,0.0,1800.614165766957
2022-05-26,1861.8350771686369,1561.9710463004437,2049.6699687696187,1861.8350771686369,1861.8350771686369,-53.63012095119577,-53.63012095119577,-53.63012095119577,15.917138000015884,15.917138000015884,15.917138000015884,-69.54725895121165,-69.54725895121165,-69.54725895121165,0.0,0.0,0.0,1808.2049562174411
2022-05-27,1861.3559485088488,1565.8406554036435,2035.2180534191828,1861.3559485088488,1861.3559485088488,-66.67877907845957,-66.67877907845957,-66.67877907845957,5.120206233353375,5.120206233353375,5.120206233353375,-71.79898531181294,-71.79898531181294,-71.79898531181294,0.0,0.0,0.0,1794.6771694303893
2022-05-28,1860.8768198490607,1583.8780158898016,2055.9168078561743,1860.8768198490607,1860.8768198490607,-46.53878530154163,-46.53878530154163,-46.53878530154163,27.202897216611497,27.202897216611497,27.202897216611497,-73.74168251815313,-73.74168251815313,-73.74168251815313,0.0,0.0,0.0,1814.338034547519
2022-05-31,1859.4394338696964,1558.5667163049684,2015.0271176738613,1859.4394338696964,1859.4394338696964,-67.99755740721763,-67.99755740721763,-67.99755740721763,9.230510156529014,9.230510156529014,9.230510156529014,-77.22806756374663,-77.22806756374663,-77.22806756374663,0.0,0.0,0.0,1791.4418764624788
2022-06-01,1858.9603052099083,1546.612521987218,2005.380906358598,1858.9603052099083,1858.9603052099083,-72.12290763637775,-72.12290763637775,-72.12290763637775,5.3366871237981774,5.3366871237981774,5.3366871237981774,-77.45959476017593,-77.45959476017593,-77.45959476017593,0.0,0.0,0.0,1786.8373975735306
2022-06-02,1858.48117655012,1555.5685399079102,2038.750118460248,1858.48117655012,1858.48117655012,-61.24373280815006,-61.24373280815006,-61.24373280815006,15.917138000082632,15.917138000082632,15.917138000082632,-77.16087080823269,-77.16087080823269,-77.16087080823269,0.0,0.0,0.0,1797.2374437419699
2022-06-03,1858.0020478903318,1565.299949765206,2020.116541642312,1858.0020478903318,1858.0020478903318,-71.18096910030994,-71.18096910030994,-71.18096910030994,5.12020623345349,5.12020623345349,5.12020623345349,-76.30117533376342,-76.30117533376342,-76.30117533376342,0.0,0.0,0.0,1786.8210787900218
2022-06-06,1856.5646619109675,1571.3292542315971,2024.7745119934837,1856.5646619109675,1856.5646619109675,-57.234243091004544,-57.234243091004544,-57.234243091004544,12.922290980442964,12.922290980442964,12.922290980442964,-70.15653407144751,-70.15653407144751,-70.15653407144751,0.0,0.0,0.0,1799.330418819963
2022-06-07,1856.0855332511794,1561.7803253694901,2041.3754661855771,1856.0855332511794,1856.0855332511794,-57.66363536258647,-57.66363536258647,-57.66363536258647,9.230510156577317,9.230510156577317,9.230510156577317,-66.89414551916379,-66.89414551916379,-66.89414551916379,0.0,0.0,0.0,1798.4218978885929
2022-06-08,1855.606404591391,1565.9908631038556,2024.4129253182543,1855.606404591391,1855.606404591391,-57.69744180314579,-57.69744180314579,-57.69744180314579,5.3366871235004405,5.3366871235004405,5.3366871235004405,-63.03412892664623,-63.03412892664623,-63.03412892664623,0.0,0.0,0.0,1797.9089627882454
2022-06-09,1855.127275931603,1577.237792141301,2056.7300910136473,1855.127275931603,1855.127275931603,-42.67900011144389,-42.67900011144389,-42.67900011144389,15.917138000149384,15.917138000149384,15.917138000149384,-58.59613811159327,-58.59613811159327,-58.59613811159327,0.0,0.0,0.0,1812.448275820159
2022-06-13,1853.2107612924506,1587.1516120363453,2059.4402752958777,1853.2107612924506,1853.2107612924506,-22.856990619833542,-22.856990619833542,-22.856990619833542,12.922290980453512,12.922290980453512,12.922290980453512,-35.77928160028706,-35.77928160028706,-35.77928160028706,0.0,0.0,0.0,1830.353770672617
2022-06-14,1852.7316326326625,1612.8671069762813,2060.3043478895956,1852.7316326326625,1852.7316326326625,-19.8316396961711,-19.8316396961711,-19.8316396961711,9.230510156410467,9.230510156410467,9.230510156410467,-29.062149852581566,-29.062149852581566,-29.062149852581566,0.0,0.0,0.0,1832.8999929364913
2022-06-17,1851.294245785814,1612.5024961363647,2095.6817700447405,1851.294245785814,1851.294245785814,-2.4234394058524327,-2.4234394058524327,-2.4234394058524327,5.120206233392253,5.120206233392253,5.120206233392253,-7.543645639244685,-7.543645639244685,-7.543645639244685,0.0,0.0,0.0,1848.8708063799616
2022-06-18,1850.8151168368645,1651.8115546925956,2110.829773103205,1850.8151168368645,1850.8151168368645,27.028667590270118,27.028667590270118,27.028667590270118,27.20289721640453,27.20289721640453,27.20289721640453,-0.17422962613441187,-0.17422962613441187,-0.17422962613441187,0.0,0.0,0.0,1877.8437844271346
2022-06-19,1850.335987887915,1552.7094849480413,2030.8610083693206,1850.335987887915,1850.335987887915,-68.57217545916141,-68.57217545916141,-68.57217545916141,-75.72972971069983,-75.72972971069983,-75.72972971069983,7.1575542515384205,7.1575542515384205,7.1575542515384205,0.0,0.0,0.0,1781.7638124287537
2022-06-20,1849.8568589389656,1646.9328948589498,2104.1809635635273,1849.8568589389656,1849.8568589389656,27.291460636038128,27.291460636038128,27.291460636038128,12.92229098046405,12.92229098046405,12.92229098046405,14.369169655574074,14.369169655574074,14.369169655574074,0.0,0.0,0.0,1877.1483195750038
2022-06-22,1848.8986010410665,1646.3272759054591,2117.456942153798,1848.8986010410665,1848.8986010410665,33.4461270089187,33.4461270089187,33.4461270089187,5.336687123462386,5.336687123462386,5.336687123462386,28.109439885456315,28.109439885456315,28.109439885456315,0.0,0.0,0.0,1882.3447280499852
2022-06-24,1847.9403431431676,1654.0335638360148,2118.688819742364,1847.9403431431676,1847.9403431431676,45.555714538184084,45.555714538184084,45.555714538184084,5.120206233361625,5.120206233361625,5.120206233361625,40.435508304822456,40.435508304822456,40.435508304822456,0.0,0.0,0.0,1893.4960576813517
2022-06-27,1846.5029562963189,1679.3706714244893,2153.3323862147904,1846.5029562963189,1846.5029562963189,68.06639733836623,68.06639733836623,68.06639733836623,12.922290980474589,12.922290980474589,12.922290980474589,55.14410635789164,55.14410635789164,55.14410635789164,0.0,0.0,0.0,1914.569353634685
2022-06-29,1845.5446983984198,1683.2015982082028,2150.752497458143,1845.5446983984198,1845.5446983984198,67.2092415362352,67.2092415362352,67.2092415362352,5.3366871236193045,5.3366871236193045,5.3366871236193045,61.872554412615884,61.872554412615884,61.872554412615884,0.0,0.0,0.0,1912.753939934655
2022-06-30,1845.0655694494706,1690.1640201535038,2148.7597265418726,1845.0655694494706,1845.0655694494706,80.1406578721403,80.1406578721403,80.1406578721403,15.917138000035058,15.917138000035058,15.917138000035058,64.22351987210524,64.22351987210524,64.22351987210524,0.0,0.0,0.0,1925.2062273216109
2022-07-05,1842.6699247047231,1674.6128667707917,2151.804243883548,1842.6699247047231,1842.6699247047231,74.93315397449332,74.93315397449332,74.93315397449332,9.230510156555384,9.230510156555384,9.230510156555384,65.70264381793794,65.70264381793794,65.70264381793794,0.0,0.0,0.0,1917.6030786792164
2022-07-11,1839.7951510110258,1675.142710235153,2136.927451357685,1839.7951510110258,1839.7951510110258,61.440593010909325,61.440593010909325,61.440593010909325,12.92229098040361,12.92229098040361,12.92229098040361,48.518302030505716,48.518302030505716,48.518302030505716,0.0,0.0,0.0,1901.2357440219353
2022-07-12,1839.3160220620766,1679.0737972337056,2124.4910396970668,1839.3160220620766,1839.3160220620766,53.58628784598941,53.58628784598941,53.58628784598941,9.23051015660369,9.23051015660369,9.23051015660369,44.35577768938572,44.35577768938572,44.35577768938572,0.0,0.0,0.0,1892.902309908066
2022-07-13,1838.836893113127,1645.6526656630479,2107.360706547072,1838.836893113127,1838.836893113127,45.3369069130651,45.3369069130651,45.3369069130651,5.336687123478492,5.336687123478492,5.336687123478492,40.00021978958661,40.00021978958661,40.00021978958661,0.0,0.0,0.0,1884.173800026192
2022-07-14,1838.3577641641775,1642.2520946009695,2113.9265987424287,1838.3577641641775,1838.3577641641775,51.4406756502088,51.4406756502088,51.4406756502088,15.917138000168558,15.917138000168558,15.917138000168558,35.52353765004025,35.52353765004025,35.52353765004025,0.0,0.0,0.0,1889.7984398143863
2022-07-15,1837.878635215228,1640.3194930940629,2109.66711254143,1837.878635215228,1837.878635215228,36.11827775819672,36.11827775819672,36.11827775819672,5.120206233419181,5.120206233419181,5.120206233419181,30.998071524777536,30.998071524777536,30.998071524777536,0.0,0.0,0.0,1873.9969129734247
2022-07-18,1836.4412483683798,1658.5319916491585,2111.45823724256,1836.4412483683798,1836.4412483683798,30.762757248640018,30.762757248640018,30.762757248640018,12.922290980548203,12.922290980548203,12.922290980548203,17.840466268091816,17.840466268091816,17.840466268091816,0.0,0.0,0.0,1867.20400561702
2022-07-19,1835.9621194194299,1626.2692394235246,2087.078527879851,1835.9621194194299,1835.9621194194299,23.052197734898602,23.052197734898602,23.052197734898602,9.230510156637388,9.230510156637388,9.230510156637388,13.82168757826121,13.82168757826121,13.82168757826121,0.0,0.0,0.0,1859.0143171543284
2022-07-20,1835.4829904704807,1621.817381469428,2100.505927758678,1835.4829904704807,1835.4829904704807,15.429436078956048,15.429436078956048,15.429436078956048,5.336687123635408,5.336687123635408,5.336687123635408,10.09274895532064,10.09274895532064,10.09274895532064,0.0,0.0,0.0,1850.9124265494368
2022-07-21,1835.003861521531,1619.8281654340187,2075.147289774763,1835.003861521531,1835.003861521531,22.628679844643017,22.628679844643017,22.628679844643017,15.917138000026226,15.917138000026226,15.917138000026226,6.711541844616789,6.711541844616789,6.711541844616789,0.0,0.0,0.0,1857.632541366174
2022-07-26,1832.6082167767834,1621.2838522824393,2074.887064364614,1832.6082167767834,1832.6082167767834,5.916913411378566,5.916913411378566,5.916913411378566,9.230510156685694,9.230510156685694,9.230510156685694,-3.3135967453071307,-3.3135967453071307,-3.3135967453071307,0.0,0.0,0.0,1838.525130188162
2022-07-27,1832.1290878278342,1599.2815906833641,2064.4561380875402,1832.1290878278342,1832.1290878278342,1.6435383515128812,1.6435383515128812,1.6435383515128812,5.336687123667764,5.336687123667764,5.336687123667764,-3.693148772154883,-3.693148772154883,-3.693148772154883,0.0,0.0,0.0,1833.772626179347
2022-07-28,1831.6499588788845,1606.2636066017744,2095.0217082633053,1831.6499588788845,1831.6499588788845,12.438387105394131,12.438387105394131,12.438387105394131,15.917137999883899,15.917137999883899,15.917137999883899,-3.478750894489769,-3.478750894489769,-3.478750894489769,0.0,0.0,0.0,1844.0883459842787
2022-07-29,1831.170829929935,1579.115343938478,2074.8186550041223,1831.170829929935,1831.170829929935,2.457858328302652,2.457858328302652,2.457858328302652,5.120206233488676,5.120206233488676,5.120206233488676,-2.6623479051860235,-2.6623479051860235,-2.6623479051860235,0.0,0.0,0.0,1833.6286882582376
2022-08-01,1829.7334430830867,1619.4080400877292,2095.5365823781535,1829.7334430830867,1829.7334430830867,16.288873594772216,16.288873594772216,16.288873594772216,12.922290980569286,12.922290980569286,12.922290980569286,3.3665826142029314,3.3665826142029314,3.3665826142029314,0.0,0.0,0.0,1846.022316677859
2022-08-02,1829.2543141341368,1618.3333183711454,2067.8240036434704,1829.2543141341368,1829.2543141341368,15.751187750794697,15.751187750794697,15.751187750794697,9.230510156734002,9.230510156734002,9.230510156734002,6.520677594060693,6.520677594060693,6.520677594060693,0.0,0.0,0.0,1845.0055018849316
2022-08-03,1828.7751851851876,1610.9326788199187,2064.243662863841,1828.7751851851876,1828.7751851851876,15.54039301570773,15.54039301570773,15.54039301570773,5.336687123824684,5.336687123824684,5.336687123824684,10.203705891883047,10.203705891883047,10.203705891883047,0.0,0.0,0.0,1844.3155782008953
2022-08-04,1828.296056236238,1624.0362931205036,2094.191192296763,1828.296056236238,1828.296056236238,30.295766522045476,30.295766522045476,30.295766522045476,15.917138000159726,15.917138000159726,15.917138000159726,14.378628521885748,14.378628521885748,14.378628521885748,0.0,0.0,0.0,1858.5918227582833
2022-08-05,1827.8169272872885,1612.792435246275,2096.4416155167282,1827.8169272872885,1827.8169272872885,24.12157479489016,24.12157479489016,24.12157479489016,5.120206233159213,5.120206233159213,5.120206233159213,19.00136856173095,19.00136856173095,19.00136856173095,0.0,0.0,0.0,1851.9385020821787
2022-08-10,1825.4212825425411,1652.1091646269379,2126.0587041335066,1825.4212825425411,1825.4212825425411,52.18776276306167,52.18776276306167,52.18776276306167,5.336687123754276,5.336687123754276,5.336687123754276,46.85107563930739,46.85107563930739,46.85107563930739,0.0,0.0,0.0,1877.6090453056029
2022-08-11,1824.9421535935917,1673.147411362692,2129.159731417776,1824.9421535935917,1824.9421535935917,68.8165150986159,68.8165150986159,68.8165150986159,15.917138000017397,15.917138000017397,15.917138000017397,52.8993770985985,52.8993770985985,52.8993770985985,0.0,0.0,0.0,1893.7586686922075
2022-08-24,1818.7134772572479,1703.2696919839184,2164.192238674835,1818.7134772572479,1818.7134772572479,109.30326346531696,109.30326346531696,109.30326346531696,5.3366871236134585,5.3366871236134585,5.3366871236134585,103.96657634170352,103.96657634170352,103.96657634170352,0.0,0.0,0.0,1928.016740722565
2022-08-25,1818.2343483082986,1714.8493540969703,2176.035439385535,1818.2343483082986,1818.2343483082986,119.78266882380969,119.78266882380969,119.78266882380969,15.917137999836324,15.917137999836324,15.917137999836324,103.86553082397336,103.86553082397336,103.86553082397336,0.0,0.0,0.0,1938.0170171321083
2022-08-26,1817.755219359349,1710.1223637802475,2148.044982286096,1817.755219359349,1817.755219359349,108.2067839510776,108.2067839510776,108.2067839510776,5.1202062333475045,5.1202062333475045,5.1202062333475045,103.0865777177301,103.0865777177301,103.0865777177301,0.0,0.0,0.0,1925.9620033104266
2022-08-30,1815.8387035635512,1696.05742045327,2137.992889681927,1815.8387035635512,1815.8387035635512,103.10487126396917,103.10487126396917,103.10487126396917,9.230510156712063,9.230510156712063,9.230510156712063,93.87436110725712,93.87436110725712,93.87436110725712,0.0,0.0,0.0,1918.9435748275205
2022-09-05,1812.963929869854,1641.7785990839525,2126.088696850947,1812.963929869854,1812.963929869854,82.01815140949451,82.01815140949451,82.01815140949451,12.92229098052993,12.92229098052993,12.92229098052993,69.09586042896457,69.09586042896457,69.09586042896457,0.0,0.0,0.0,1894.9820812793484
2022-09-06,1812.4848009209045,1657.0265814234401,2130.507870492722,1812.4848009209045,1812.4848009209045,74.07096561426835,74.07096561426835,74.07096561426835,9.230510156559818,9.230510156559818,9.230510156559818,64.84045545770852,64.84045545770852,64.84045545770852,0.0,0.0,0.0,1886.5557665351728
2022-09-07,1812.005671971955,1659.3756013508614,2104.919460400135,1812.005671971955,1812.005671971955,66.15227272148324,66.15227272148324,66.15227272148324,5.336687123472646,5.336687123472646,5.336687123472646,60.815585598010585,60.815585598010585,60.815585598010585,0.0,0.0,0.0,1878.1579446934384
2022-09-08,1811.5265430230054,1660.613108577525,2108.478767347936,1811.5265430230054,1811.5265430230054,73.03394616960735,73.03394616960735,73.03394616960735,15.91713800007341,15.91713800007341,15.91713800007341,57.11680816953395,57.11680816953395,57.11680816953395,0.0,0.0,0.0,1884.5604891926127
2022-09-12,1809.6100272272074,1640.806552267131,2102.236142130116,1809.6100272272074,1809.6100272272074,60.15215292463989,60.15215292463989,60.15215292463989,12.922290980540467,12.922290980540467,12.922290980540467,47.229861944099426,47.229861944099426,47.229861944099426,0.0,0.0,0.0,1869.7621801518474
2022-09-13,1809.130898278258,1617.9415581593807,2102.226973371749,1809.130898278258,1809.130898278258,55.53408963288136,55.53408963288136,55.53408963288136,9.23051015640757,9.23051015640757,9.23051015640757,46.303579476473786,46.303579476473786,46.303579476473786,0.0,0.0,0.0,1864.6649879111394
